Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2023-08-04,33800,34380,33780,34030,1305700
2023-08-07,33550,34010,33110,33790,1229500
2023-08-08,34000,34050,33700,33950,942800
2023-08-09,33930,34520,33820,33880,1078700
2023-08-10,33190,34570,33180,34500,1905000
2023-08-14,34430,34530,33590,33590,1175000
2023-08-15,34080,34360,33900,34160,1059200
2023-08-16,34000,34010,33520,33520,1100300
2023-08-17,33250,33450,32610,33020,1413700
2023-08-18,32480,32990,32300,32640,1082000
2023-08-21,32810,33440,32770,33070,1253700
2023-08-22,33180,33330,32860,32990,987600
2023-08-23,32890,33340,32830,33250,1001200
2023-08-24,33410,33590,33080,33590,998400
2023-08-25,32890,33060,32400,32570,1356300
2023-08-28,32960,33200,32730,33090,1002800
2023-08-29,33200,33450,33120,33230,838700
2023-08-30,33300,33440,33020,33020,1028600
2023-08-31,33070,33480,32990,33480,1228000
2023-09-01,33350,33620,33170,33330,1028300
2023-09-04,33420,33930,33380,33840,1023800
2023-09-05,33650,33960,33480,33830,1139800
2023-09-06,33810,34270,33680,34110,1221200
2023-09-07,34040,34590,34020,34150,1226500
2023-09-08,34450,34460,33320,33720,1936600
2023-09-11,33870,33950,33460,33560,920700
2023-09-12,33770,34070,33690,33950,991100
2023-09-13,33850,34320,33830,34120,825500
2023-09-14,34450,35180,34450,35130,1833400
2023-09-15,35550,35690,35130,35160,1582700
2023-09-19,34760,35040,34580,34740,1233600
2023-09-20,34980,35040,34610,34700,955300
2023-09-21,34610,34930,34260,34320,1217400
2023-09-22,33900,34340,33860,34020,1097300
2023-09-25,34020,34100,33580,34000,954000
2023-09-26,34050,34060,33630,33660,807100
2023-09-27,33380,33420,32840,33150,1608300
2023-09-28,33110,33200,32350,32530,1735600
2023-09-29,32640,32680,32330,32590,2563800
2023-10-02,32970,33520,32470,32470,1529600
2023-10-03,32320,32360,31830,31980,1696500
2023-10-04,31160,31700,31140,31360,1662900
2023-10-05,31560,31750,31260,31750,1418900
2023-10-06,31450,31730,31310,31550,877200
2023-10-10,31920,32770,31920,32680,1318900
2023-10-11,32750,33390,32710,33340,1533700
2023-10-12,33500,33760,33170,33750,1869700
2023-10-13,34630,35850,34630,35690,3948500
2023-10-16,35430,35780,34930,35010,1878900
2023-10-17,35460,35650,34860,35300,1152400
2023-10-18,35400,35450,34890,35310,1105500
2023-10-19,34890,34960,34350,34360,1120900
2023-10-20,34090,34170,33710,33840,1279400
2023-10-23,33940,33940,33230,33310,1031900
2023-10-24,33730,33980,33260,33890,1559000
2023-10-25,34030,34260,33790,34010,1103000
2023-10-26,33470,33620,33080,33140,1266600
2023-10-27,32990,33560,32970,33360,1199100
2023-10-30,32990,32990,32630,32900,1028200
2023-10-31,32900,33300,32590,33020,1456400
2023-11-01,33610,33810,33380,33810,1116500
2023-11-02,34500,34560,33960,34180,1114900
2023-11-06,34740,34960,34560,34720,1307500
2023-11-07,34500,34710,34370,34400,912700
2023-11-08,34740,35090,34650,34820,1075700
2023-11-09,35020,35930,35020,35820,1349700
2023-11-10,35690,35750,34980,35580,1531300
2023-11-13,35990,36070,35380,35490,986600
2023-11-14,35790,35970,35610,35630,782800
2023-11-15,36330,36950,36130,36900,1821700
2023-11-16,36710,37300,36520,36850,1315500
2023-11-17,36780,36980,36570,36700,960900
2023-11-20,36580,37230,36460,36820,1026700
2023-11-21,36740,36870,36550,36550,1074600
2023-11-22,36460,37140,36420,37010,988100
2023-11-24,37400,37540,36950,37020,1033400
2023-11-27,37320,37690,36910,37040,1119000
2023-11-28,37230,37680,37110,37620,1696900
2023-11-29,37540,37900,37270,37390,1307800
2023-11-30,37240,37490,36690,37490,1435300
2023-12-01,37710,37930,37070,37100,1132400
2023-12-04,36920,37120,36650,37120,1105900
2023-12-05,36500,36630,35960,36230,1789700
2023-12-06,36400,37050,36380,36960,1120100
2023-12-07,36650,36850,36180,36200,1241000
2023-12-08,35990,36000,35060,35150,2285800
2023-12-11,35470,35840,35410,35450,1056000
2023-12-12,35830,35990,35510,35680,844100
2023-12-13,35730,36020,35240,35240,961100
2023-12-14,35630,35930,35050,35460,1396300
2023-12-15,35290,35690,34870,35580,1517600
2023-12-18,35300,35350,34920,35160,1137300
2023-12-19,35240,35990,35100,35930,1060000
2023-12-20,36470,37460,36350,37340,2021800
2023-12-21,36640,36750,35860,35880,1703300
2023-12-22,36050,36170,35530,35610,1039400
2023-12-25,35700,35950,35650,35830,539900
2023-12-26,35980,36020,35660,35690,625600
2023-12-27,35920,36080,35770,35790,1228200
2023-12-28,35440,35630,35190,35530,834200
2023-12-29,35360,35620,34950,34990,1335900
2024-01-04,34440,34610,33950,34550,1520800
2024-01-05,34920,34940,34440,34500,1147300
2024-01-09,34590,34790,34270,34460,1354300
2024-01-10,34700,35960,34580,35790,1770400
2024-01-11,36600,36760,36160,36620,1863800
2024-01-12,38720,39180,38250,38940,4605600
2024-01-15,38940,39670,38620,39470,1914200
2024-01-16,39730,39820,38890,39000,1820700
2024-01-17,39380,39930,38750,38750,1925800
2024-01-18,38910,39240,38520,38790,1349000
2024-01-19,39410,39470,38710,38840,1287600
2024-01-22,39120,39680,38890,39610,1276500
2024-01-23,39620,40400,39470,39710,1839200
2024-01-24,39570,39740,38930,39090,1400800
2024-01-25,38830,39110,38480,38960,1165400
2024-01-26,38860,39120,38700,38870,1093000
2024-01-29,38970,39340,38810,39100,1297000
2024-01-30,39340,39680,39200,39420,1426900
2024-01-31,39090,39750,38690,39740,1600500
2024-02-01,39300,39490,38900,39030,1321900
2024-02-02,39500,39700,38820,38820,1486800
2024-02-05,39020,39240,38850,39100,1114500
2024-02-06,38890,38970,38630,38830,1115200
2024-02-07,38710,38900,38430,38750,1111100
2024-02-08,39030,40320,38880,40080,2364100
2024-02-09,39970,40480,39710,39710,2365500
2024-02-13,40400,40400,39460,40160,1937500
2024-02-14,40230,40860,40040,40650,1320300
2024-02-15,41200,41890,41140,41630,1536400
2024-02-16,42200,42540,41850,42080,2084700
2024-02-19,42350,42440,41890,42060,823500
2024-02-20,42140,42360,41640,41700,1083700
2024-02-21,41750,42150,41510,41950,1338000
2024-02-22,42240,43350,42030,43270,1903000
2024-02-26,43570,43660,43220,43640,1199300
2024-02-27,43700,44170,43400,43510,1336700
2024-02-28,43380,43570,42960,43210,1047200
2024-02-29,42860,43400,42720,43260,1163800
2024-03-01,43260,44560,43080,44370,1584600
2024-03-04,44600,44600,43990,44170,1370300
2024-03-05,44170,44720,44100,44280,1559000
2024-03-06,43970,44030,43670,43870,1304100
2024-03-07,44350,44760,43250,43440,1677600
2024-03-08,44140,44150,43260,43430,2727800
2024-03-11,43000,43230,42580,42870,1912800
2024-03-12,43020,43620,42700,43480,1519500
2024-03-13,43630,43840,43090,43180,1262000
2024-03-14,43250,44010,43120,43880,1254000
2024-03-15,43850,44140,43510,44020,1361600
2024-03-18,44430,46120,44250,46100,1876100
2024-03-19,45900,45980,44760,45580,1556100
2024-03-21,46280,47020,46060,46860,1651000
2024-03-22,47020,47700,47000,47410,1574700
2024-03-25,47160,47610,46940,47130,1366000
2024-03-26,47290,47290,46330,46360,1535400
2024-03-27,46660,47370,46550,46930,1577600
2024-03-28,46900,46950,46370,46710,1579300
2024-03-29,46860,47500,46800,47140,2357600
2024-04-01,47570,48040,46670,46920,1303200
2024-04-02,47080,47440,46810,46980,1253600
2024-04-03,46440,46440,44780,45410,2423400
2024-04-04,46110,46110,45180,45180,2155800
2024-04-05,44300,44570,43960,44160,1561300
2024-04-08,44860,45370,44480,44850,1145300
2024-04-09,45030,45350,44660,44860,1155400
2024-04-10,44230,44460,43880,44360,1569200
2024-04-11,43660,44210,43560,44100,1341400
2024-04-12,43400,43400,41720,42160,4003100
2024-04-15,41720,41760,41250,41620,1770400
2024-04-16,40700,41020,40490,40870,1458600
2024-04-17,41060,41120,40630,40690,1432100
2024-04-18,40630,41130,40150,40950,1484700
2024-04-19,40560,40890,40120,40520,1837500
2024-04-22,41070,41510,40600,41450,1596700
2024-04-23,41890,42230,41650,42180,1745700
2024-04-24,42660,43360,42430,43080,1968100
2024-04-25,42170,42200,41440,41540,1597300
2024-04-26,41530,41950,41390,41390,3133100
2024-04-30,41880,42290,41430,41550,1316200
2024-05-01,40850,41390,40840,41190,1185600
2024-05-02,40630,41080,40610,40820,1139600
2024-05-07,42220,42530,41950,42110,1838500
2024-05-08,41870,42120,40970,41160,1368500
2024-05-09,41150,41240,40580,40630,767600
2024-05-10,40980,41350,40660,40720,1348600
2024-05-13,40570,40750,40320,40640,754900
2024-05-14,40770,40970,40310,40700,1132400
2024-05-15,41120,41430,40600,40750,1092700
2024-05-16,41030,41380,40750,41380,947100
2024-05-17,40680,41130,40620,41010,791700
2024-05-20,41030,41880,40840,41360,1148000
2024-05-21,41770,41870,41410,41450,613400
2024-05-22,41120,41120,40550,40680,969500
2024-05-23,40720,41140,40640,41120,782000
2024-05-24,40160,40470,39860,40310,1166600
2024-05-27,40470,40830,40400,40830,770500
2024-05-28,40930,41310,40810,40890,673500
2024-05-29,40660,41110,40280,40420,966500
2024-05-30,39960,40030,39140,39580,1569000
2024-05-31,39730,40260,39620,40210,1555800
2024-06-03,40720,41390,40650,40930,1193800
2024-06-04,40370,40510,40090,40510,1281100
2024-06-05,40510,40880,40290,40740,1036700
2024-06-06,41260,41400,40570,40790,840200
2024-06-07,40640,41090,40540,41080,687000
2024-06-10,41020,41620,40890,41490,937700
2024-06-11,41320,41860,41270,41700,793300
2024-06-12,41330,41410,40580,40680,961600
2024-06-13,41070,41390,40630,40750,1201400
2024-06-14,40510,40750,40160,40400,2358500
2024-06-17,39990,40020,39220,39460,1107400
2024-06-18,39910,39960,39570,39850,932300
2024-06-19,39870,40120,39790,39960,861900
2024-06-20,39720,39820,39350,39810,808200
2024-06-21,39780,40520,39780,40350,1263900
2024-06-24,40140,40560,40010,40460,986200
2024-06-25,40660,40990,40410,40890,966000
2024-06-26,40810,41600,40620,41300,1151800
2024-06-27,40980,41050,40300,40490,1310700
2024-06-28,40410,40840,40310,40560,1307500
2024-07-01,40870,41020,40320,40520,969800
2024-07-02,40240,41380,40230,41380,1367900
2024-07-03,41680,42300,41650,41950,1512600
2024-07-04,41820,42090,41540,41830,1088500
2024-07-05,42100,42310,41820,42100,1030300
2024-07-08,42110,42330,41950,42250,1076000
2024-07-09,42460,43770,42460,43610,1921600
2024-07-10,43400,44490,43320,44200,1758900
2024-07-11,45000,45340,44760,45200,1853400
2024-07-12,44200,44440,42950,43010,4023800
2024-07-16,43000,43000,42310,42470,1552100
2024-07-17,42710,42790,42350,42380,1348300
2024-07-18,41680,42390,41530,42010,1407400
2024-07-19,42000,42000,41310,41680,1159500
2024-07-22,41600,41750,41240,41590,903700
2024-07-23,41770,41880,41280,41320,712100
2024-07-24,40820,41370,40630,40980,962200
2024-07-25,40250,40560,40050,40130,1590600
2024-07-26,40550,41120,40380,40850,1668400
2024-07-29,41200,41800,40830,41160,1190200
2024-07-30,40530,40940,40060,40940,1396200
2024-07-31,40550,42090,40500,41650,1969700
2024-08-01,40980,41100,39790,41100,1992500
2024-08-02,39850,41100,39850,40340,2784800
2024-08-05,39640,40080,35140,36470,3144500
2024-08-06,39210,39660,36710,39320,4001900
2024-08-07,37220,39990,37210,39060,2797800
2024-08-08,38040,40070,38030,39840,2043800
2024-08-09,39920,40480,38990,39640,3034000
2024-08-13,40340,40600,39720,40600,1954400
2024-08-14,41040,41080,40060,40360,1676600
2024-08-15,40400,41270,40110,41210,1419500
2024-08-16,42360,43990,42020,43750,2413900
2024-08-19,43470,43790,42480,42600,1566600
2024-08-20,43130,44250,42840,44150,1625800
2024-08-21,43450,44140,43050,43950,1374300
2024-08-22,44320,45350,44110,45050,1773300
2024-08-23,45180,45950,45110,45690,1318900
2024-08-26,45730,46400,45670,46360,1545700
2024-08-27,46260,46980,45960,46620,1214400
2024-08-28,46450,46900,46200,46200,1160400
2024-08-29,45330,46510,45100,46510,1301100
2024-08-30,46540,46770,46060,46650,2745300
2024-09-02,47300,47580,46550,46820,1142500
2024-09-03,46550,47280,46500,46980,973900
2024-09-04,46470,46870,45660,45740,2475200
2024-09-05,44340,44730,43570,44020,2169500
2024-09-06,44600,45300,44080,44100,1660600
2024-09-09,43300,43900,42520,43900,1638200
2024-09-10,44020,44190,43270,43640,1391800
2024-09-11,43490,43590,42520,42900,1855400
2024-09-12,44080,44590,43880,44520,1836400
2024-09-13,44730,45000,43680,43900,1963700
2024-09-17,44250,44460,43730,44070,1285700
2024-09-18,44990,45220,44510,44820,1167200
2024-09-19,45520,46320,45280,45900,1557600
2024-09-20,46780,47970,46710,47810,3414700
2024-09-24,48500,49130,47750,47930,1894600
2024-09-25,47640,47920,47100,47100,1382700
2024-09-26,47800,48400,47650,47900,1626200
2024-09-27,48510,49110,47620,49110,2589600
2024-09-30,47120,48300,46810,47420,6729400
2024-10-01,47920,48710,47650,48710,1713800
2024-10-02,47830,47910,46610,46780,1606400
2024-10-03,48550,48670,48010,48490,1730400
2024-10-04,49000,49360,48830,49210,1139700
2024-10-07,50610,50940,50260,50450,1508300
2024-10-08,49860,50520,49800,50140,1166600
2024-10-09,50790,50940,50430,50710,1159200
2024-10-10,50990,51380,50870,51360,1265300
2024-10-11,52450,54510,51330,54490,3733300
2024-10-15,55300,55310,53520,53520,2031400
2024-10-16,52850,53700,52590,53580,1415300
2024-10-17,54100,54290,53010,53010,1369200
2024-10-18,53480,54060,53380,53570,829600
2024-10-21,53300,53560,52580,53120,765500
2024-10-22,53350,53370,51340,51430,1397500
2024-10-23,51370,51700,50200,50570,1022500
2024-10-24,50130,50860,49790,50200,1120300
2024-10-25,49820,50040,49420,49850,870800
2024-10-28,49540,50740,49370,50430,1113500
2024-10-29,50170,50540,49750,50540,746900
2024-10-30,50650,50880,50450,50640,1076100
2024-10-31,50730,50760,49110,49520,1429300
2024-11-01,48520,48970,48110,48140,1123500
2024-11-05,48790,49320,48750,49100,913800
2024-11-06,49100,50480,48690,50350,1551300
2024-11-07,50720,50830,48420,48690,1784300
2024-11-08,49390,49490,48940,49250,1328200
2024-11-11,49050,49500,48690,49480,710600
2024-11-12,50180,50540,49310,49880,1211800
2024-11-13,49530,49600,48660,48900,983100
2024-11-14,49460,49830,49030,49590,836000
2024-11-15,49800,50950,49730,50240,1104400
2024-11-18,49850,50030,49440,49460,748400
2024-11-19,49960,50020,49420,49620,799900
2024-11-20,49620,49830,49300,49660,726800
2024-11-21,49380,49440,48220,48470,997300
2024-11-22,48680,49280,48650,49020,877100
2024-11-25,49760,50750,49640,50730,1801700
2024-11-26,50490,51650,50060,51450,1454900
2024-11-27,51130,51290,50860,51190,855300
2024-11-28,50910,51500,50720,51100,920700
2024-11-29,50810,51110,50350,51110,850000
2024-12-02,49920,50470,48800,50430,1821500
2024-12-03,50420,51850,50370,51690,1593900
2024-12-04,52090,53020,51810,52930,1251600
2024-12-05,53740,53790,52830,53110,1006700
2024-12-06,53280,53570,52510,52680,756300
2024-12-09,53360,53670,52670,53670,1112900
2024-12-10,53700,53800,52890,53800,1186400
2024-12-11,53950,54260,53420,54000,1048400
2024-12-12,54650,55030,54450,54470,1103400
2024-12-13,54170,54760,52850,53240,1636300
2024-12-16,53280,53440,52620,52780,590800
2024-12-17,52800,53430,52460,53430,809700
2024-12-18,53020,53310,52490,52490,807800
2024-12-19,51880,53040,51820,52720,895600
2024-12-20,53000,53050,52510,52770,944400
2024-12-23,53550,53580,52810,53180,724600
2024-12-24,53230,53270,52700,52870,658800
2024-12-25,53110,53580,53010,53010,954300
2024-12-26,52940,53510,52860,53250,717400
2024-12-27,53520,55020,53370,54690,1496300
2024-12-30,54470,54570,53650,53820,1280800
2025-01-06,53390,53900,51540,51550,1720100
2025-01-07,52010,52530,51770,52060,1169600
2025-01-08,51710,52040,51080,51810,1081200
2025-01-09,51970,52340,51320,52100,1314200
2025-01-10,49500,49550,48020,48700,4278000
2025-01-14,48190,48710,47360,47720,2175900
2025-01-15,47830,48340,47430,48340,1503500
2025-01-16,48800,49020,48180,48240,1474300
2025-01-17,47900,48280,47610,48060,928500
2025-01-20,48350,48930,48140,48500,830600
2025-01-21,48840,49090,48290,49030,1067000
2025-01-22,49200,49500,48780,49100,1517600
2025-01-23,49200,49720,48570,49570,1413600
2025-01-24,49630,49990,49410,49720,1121600
2025-01-27,50700,51400,50000,50000,1602000
2025-01-28,50200,50510,49500,49620,1412600
2025-01-29,50050,50540,49900,50250,1090300
2025-01-30,50130,50770,50020,50650,845700
2025-01-31,50900,51080,50590,51030,940600
2025-02-03,50050,50390,48960,49200,1442800
2025-02-04,49950,50120,48120,48200,1172900
2025-02-05,48250,48630,48130,48240,829000
2025-02-06,48430,49270,48290,49120,955300
2025-02-07,48920,49430,48850,48860,659700
2025-02-10,48720,48950,48280,48280,579300
2025-02-12,48980,49760,48760,48970,1069500
2025-02-13,49670,50450,49570,50400,1173600
2025-02-14,50040,50370,49600,49620,1182200
2025-02-17,49720,49920,49300,49800,624900
2025-02-18,49790,49930,49200,49200,579900
2025-02-19,49020,49070,48150,48150,792500
2025-02-20,47900,47930,47120,47530,982800
2025-02-21,47120,47520,46960,46980,973000
2025-02-25,45880,46200,45440,45560,1523100
2025-02-26,45600,46280,45330,46270,1037500
2025-02-27,46500,46590,45980,46220,767900
2025-02-28,45790,46110,44680,45470,1564800
2025-03-03,46300,47040,45670,46970,1306800
2025-03-04,46690,46700,45440,46400,1416900
2025-03-05,46930,47430,46260,47190,1356700
2025-03-06,47490,48050,47280,47740,984500
2025-03-07,46730,46910,45950,46000,1362700
2025-03-10,46180,46260,45490,45660,952700
2025-03-11,44300,45910,44100,45800,1300700
2025-03-12,46000,46290,45580,45810,875700
2025-03-13,46100,46480,45460,45670,1285900
2025-03-14,45310,45900,45300,45660,1650700
2025-03-17,46180,46220,45420,45420,721100
2025-03-18,46050,46310,45780,45920,937800
2025-03-19,45780,46350,45620,45620,842100
2025-03-21,45500,46090,45320,45340,956400
2025-03-24,45650,45790,45280,45280,775000
2025-03-25,45620,46070,45490,45540,1228800
2025-03-26,45950,46690,45800,46200,1292100
2025-03-27,45890,46630,45740,46500,1280900
2025-03-28,46440,46440,45250,45740,1390000
2025-03-31,44300,44500,43780,44060,6440500
2025-04-01,44760,45070,44250,44440,1279800
2025-04-02,45070,46190,44840,46100,2012200
2025-04-03,43770,45340,43670,45300,2094900
2025-04-04,44510,45440,44280,44900,2222100
2025-04-07,42500,43670,41650,41650,2961200
2025-04-08,43330,44010,43150,43810,2129500
2025-04-09,43240,43500,42000,42620,2343000
2025-04-10,45610,46480,45210,46480,2408100
2025-04-11,44750,45620,43890,45530,3000700
2025-04-14,45490,45800,44720,45410,1401200
2025-04-15,46010,46500,45940,46400,1294100
2025-04-16,46560,46680,45650,45860,954300
2025-04-17,45960,46350,45720,45800,904200
2025-04-18,45660,47220,45560,47070,896400
2025-04-21,47000,47000,46080,46250,716500
2025-04-22,46280,46520,45740,45940,839100
2025-04-23,47340,47650,46360,46500,1284800
2025-04-24,47110,47180,46200,46250,917700
2025-04-25,46500,46940,46350,46750,1031200
2025-04-28,47450,48250,46870,47960,3744700
2025-04-30,48040,48040,46660,46980,1271800
2025-05-01,47230,47540,46730,47060,868600
2025-05-02,47300,48100,47250,47990,1269300
2025-05-07,47520,47780,47180,47380,1250500
2025-05-08,47400,47510,46620,47470,863100
2025-05-09,48170,48730,47950,48730,1888700
2025-05-12,49290,49490,48530,48660,865200
2025-05-13,49620,49850,49140,49500,1131800
2025-05-14,49650,49710,48850,48960,820200
2025-05-15,48320,48440,47900,48220,819500
2025-05-16,48240,49140,48000,49000,811600
2025-05-19,48610,48870,48230,48470,730200
2025-05-20,48480,48830,47900,48010,813800
2025-05-21,47720,48050,47180,47180,702600
2025-05-22,46630,46980,46410,46660,732100
2025-05-23,46970,47370,46720,47070,635900
2025-05-26,46880,47260,46790,47160,585300
2025-05-27,47220,47380,46780,47290,577200
2025-05-28,47800,47900,47140,47300,711000
2025-05-29,47880,48640,47680,48600,1029400
2025-05-30,47900,48440,47320,48350,1318700
2025-06-02,47650,48070,47300,47800,962400
2025-06-03,48340,48760,48190,48190,834100
2025-06-04,48420,49150,48250,49070,902100
2025-06-05,48700,48980,48450,48690,795700
2025-06-06,48560,48910,48290,48820,649000
2025-06-09,49320,49580,48910,48930,706900
2025-06-10,49000,49030,48310,48590,869400
2025-06-11,48780,48880,48200,48430,748000
2025-06-12,47980,48050,47180,47180,838400
2025-06-13,47580,47580,45810,46420,1763600
2025-06-16,46830,47150,46560,46900,746300
2025-06-17,46860,46890,46200,46400,768100
2025-06-18,46200,47400,46130,47320,880600
2025-06-19,47290,47430,46810,46880,685600
2025-06-20,46870,46900,45810,46030,1072500
2025-06-23,46140,46600,45960,46360,577800
2025-06-24,46830,47380,46560,46810,848900
2025-06-25,46150,46740,45910,46560,706300
2025-06-26,46340,48330,46170,48300,1417500
2025-06-27,48900,49540,48810,49170,1204600
2025-06-30,49550,50140,49310,49520,1391800
2025-07-01,49210,49290,47270,47460,1382800
2025-07-02,47150,48170,47040,48020,1517900
2025-07-03,48430,48740,47700,47950,1967000
2025-07-04,47820,48100,47400,47660,995400
2025-07-07,47600,47960,47320,47560,730100
2025-07-08,47760,47960,47520,47520,1198400
2025-07-09,47750,47770,46820,47160,864200
2025-07-10,47330,47390,46660,46740,1172900
2025-07-11,46140,46270,43480,43500,3725600
2025-07-14,43520,44180,43270,44140,1759900
2025-07-15,44320,44920,44160,44920,1601800
2025-07-16,44700,44810,44270,44510,1361000
2025-07-17,44100,44580,43930,44520,935900
2025-07-18,45000,45210,44310,44310,962100
2025-07-22,44010,45040,43970,44440,1141400
2025-07-23,45840,47220,45640,46880,2482600
2025-07-24,48000,48440,47510,48010,1761400
2025-07-25,48050,48430,47290,47420,1024300
2025-07-28,47920,48000,46900,47040,787600
2025-07-29,46920,47090,46480,46820,827900
2025-07-30,46710,46840,46060,46250,710400
2025-07-31,46250,46520,45940,46380,822700
2025-08-01,46520,47130,46360,46910,780100
2025-08-04,45640,45810,44980,45520,1208700
2025-08-05,45900,46170,45160,45160,899800
2025-08-06,45130,45510,45100,45190,667400
2025-08-07,45180,45800,45120,45150,727800
2025-08-08,45740,46620,45300,46280,1554400
2025-08-12,46870,48550,46580,48120,1659300
2025-08-13,48790,49190,48630,48640,1319000
2025-08-14,47680,48170,47360,47370,930600
2025-08-15,47750,49440,47550,49240,1225100
2025-08-18,49050,50130,49000,49870,1291100
2025-08-19,50050,50050,49080,49240,850200
2025-08-20,49200,49660,48830,48980,1015900
2025-08-21,48840,48980,48460,48830,779400
2025-08-22,48520,48830,48240,48440,506200
2025-08-25,48990,49420,48350,48510,730400
2025-08-26,48210,48340,47300,47810,817200
2025-08-27,47830,48000,47330,47330,501300
2025-08-28,47000,47520,46880,47090,662200
2025-08-29,47050,47190,46450,46520,700100
2025-09-01,46300,46700,45690,46210,735400
2025-09-02,46330,46770,46220,46440,610600
2025-09-03,46160,47080,45990,46670,835200
2025-09-04,46830,48090,46680,47820,1116200
2025-09-05,48520,49120,48100,48490,993100
2025-09-08,49210,49990,49020,49180,1296400
2025-09-09,49730,49780,48380,48400,1027600
2025-09-10,48400,48490,47800,48290,911400
2025-09-11,47730,47950,47430,47950,1028100
2025-09-12,48920,49020,48320,48320,1680900
2025-09-16,48010,48100,47330,47360,944100
2025-09-17,47000,47630,46730,47580,919200
2025-09-18,47730,48130,47350,47870,739000
2025-09-19,48330,48390,44920,45720,3025600
2025-09-22,46420,46830,46050,46600,1244900
2025-09-24,46680,46740,45600,45690,1230100
2025-09-25,46000,46060,45320,45390,1113400
2025-09-26,45290,45920,45030,45580,1262300
2025-09-29,45350,45580,44900,45390,1179500
2025-09-30,44910,45240,44750,45040,1124100
2025-10-01,44740,45390,44680,45290,975900
2025-10-02,45470,45790,44800,44810,1234900
2025-10-03,44510,45460,44380,45460,1021200
2025-10-06,47460,47980,47250,47710,2091600
2025-10-07,47270,47650,46930,47100,1503100
2025-10-08,47470,47470,46690,46710,1227100
2025-10-09,46800,48290,46490,48290,1726400
2025-10-10,50700,52190,50070,51500,4417600
2025-10-14,51110,52250,50810,51470,2195300
2025-10-15,51510,52840,51010,52450,1504100
2025-10-16,53430,53640,51850,52170,1178200
2025-10-17,51170,52560,51170,51580,1126900
2025-10-20,52580,53820,52180,53550,1290300
2025-10-21,54200,55040,53990,54550,1412300
2025-10-22,54550,55600,54320,55470,1134400
2025-10-23,55840,55940,54880,55350,933900
2025-10-24,55710,55940,55310,55340,745000
2025-10-27,55880,57020,55700,56620,1061300
2025-10-28,56840,56970,55710,55950,799900
2025-10-29,55950,55990,54650,55470,1064500
2025-10-30,54550,55060,54100,54500,1269900
2025-10-31,54710,56660,54420,56660,1119500
